date,description,amount
2025-11-02,"76 STATION",-68.61
2025-11-02,"IN-N-OUT BURGER",-39.50
2025-11-02,"LOCAL COFFEE SHOP",-10.57
2025-11-02,"APPLE ICLOUD",-18.68
2025-11-02,"UNIQLO",-58.58
2025-11-02,"FASTTRAK",-5.65
2025-11-02,"KINDLE EBOOK",-27.53
2025-11-02,"AMAZON.COM",-12.45
2025-11-03,"SAFEWAY",-81.47
2025-11-03,"ARCO AMPM",-63.77
2025-11-03,"LOCAL BISTRO",-38.97
2025-11-03,"LOCAL COFFEE SHOP",-4.39
2025-11-03,"TARGET",-45.57
2025-11-03,"7-ELEVEN",-24.70
2025-11-04,"SDG&E UTILITIES",-164.69
2025-11-04,"76 STATION",-70.27
2025-11-04,"DOORDASH",-29.08
2025-11-04,"STARBUCKS",-9.10
2025-11-04,"CVS",-58.88
2025-11-04,"7-ELEVEN",-16.27
2025-11-04,"AMAZON.COM",-18.63
2025-11-05,"COSTCO WHOLESALE",-61.59
2025-11-05,"CHEVRON",-57.07
2025-11-05,"SUSHI HOUSE",-39.88
2025-11-05,"PEETS COFFEE",-6.00
2025-11-05,"FASTTRAK",-10.79
2025-11-05,"AMC THEATRES",-40.73
2025-11-06,"SHELL OIL",-66.81
2025-11-06,"PIZZA PORT",-79.48
2025-11-06,"LOCAL COFFEE SHOP",-6.63
2025-11-06,"FASTTRAK",-33.42
2025-11-07,"WATER DISTRICT",-122.81
2025-11-07,"76 STATION",-46.14
2025-11-07,"LOCAL BISTRO",-19.20
2025-11-07,"PHILZ COFFEE",-6.53
2025-11-07,"UBER",-3.40
2025-11-08,"WHOLE FOODS MKT",-52.17
2025-11-08,"76 STATION",-65.36
2025-11-08,"IN-N-OUT BURGER",-22.67
2025-11-08,"DUNKIN",-5.87
2025-11-08,"NETFLIX.COM",-16.08
2025-11-08,"AMC THEATRES",-15.79
2025-11-08,"WALGREENS",-34.46
2025-11-09,"SPROUTS FARMERS MKT",-119.53
2025-11-09,"SHELL OIL",-49.72
2025-11-09,"CHIPOTLE",-17.68
2025-11-09,"STARBUCKS",-10.10
2025-11-09,"BEST BUY",-11.39
2025-11-09,"DAVE AND BUSTERS",-49.76
2025-11-10,"SHELL OIL",-60.84
2025-11-10,"UBER EATS",-42.01
2025-11-10,"PHILZ COFFEE",-8.61
2025-11-10,"CLIPPER CARD",-28.04
2025-11-10,"MCDONALDS",-24.14
2025-11-10,"AMAZON.COM",-15.28
2025-11-11,"VERIZON WIRELESS",-97.04
2025-11-11,"COSTCO WHOLESALE",-35.92
2025-11-11,"CHEVRON",-39.71
2025-11-11,"LOCAL BISTRO",-18.03
2025-11-11,"LOCAL COFFEE SHOP",-10.38
2025-11-11,"TARGET",-44.57
2025-11-11,"CLIPPER CARD",-31.22
2025-11-11,"KINDLE EBOOK",-6.47
2025-11-11,"MCDONALDS",-8.64
2025-11-12,"76 STATION",-67.72
2025-11-12,"UBER EATS",-36.85
2025-11-12,"LOCAL COFFEE SHOP",-11.43
2025-11-12,"LYFT",-18.98
2025-11-13,"TRADER JOES",-39.87
2025-11-13,"CHEVRON",-55.95
2025-11-13,"PANERA BREAD",-12.09
2025-11-13,"STARBUCKS",-11.20
2025-11-13,"DOLLAR STORE",-56.63
2025-11-14,"CHEVRON",-36.46
2025-11-14,"PIZZA PORT",-24.37
2025-11-14,"DUNKIN",-4.04
2025-11-14,"EBAY",-15.07
2025-11-14,"SPOTIFY",-18.66
2025-11-15,"DIRECT DEPOSIT - EMPLOYER",4364.60
2025-11-15,"LOCAL MARKET",-27.22
2025-11-15,"SHELL OIL",-65.47
2025-11-15,"PANERA BREAD",-33.34
2025-11-15,"PHILZ COFFEE",-4.02
2025-11-15,"DOLLAR STORE",-25.97
2025-11-15,"LIME SCOOTER",-19.62
2025-11-16,"TRADER JOES",-56.34
2025-11-16,"76 STATION",-69.84
2025-11-16,"PIZZA PORT",-21.76
2025-11-16,"PEETS COFFEE",-6.55
2025-11-16,"DOLLAR STORE",-120.72
2025-11-16,"PARKING METER",-11.94
2025-11-16,"AMAZON.COM",-19.90
2025-11-17,"ARCO AMPM",-66.91
2025-11-17,"IN-N-OUT BURGER",-11.99
2025-11-17,"LOCAL COFFEE SHOP",-8.76
2025-11-17,"CVS",-32.46
2025-11-17,"LYFT",-27.27
2025-11-17,"STEAM GAMES",-23.18
2025-11-17,"7-ELEVEN",-8.48
2025-11-18,"PG&E ELECTRIC",-159.37
2025-11-18,"EXXON MOBIL",-55.35
2025-11-18,"PANERA BREAD",-19.70
2025-11-18,"PEETS COFFEE",-5.34
2025-11-18,"DOLLAR STORE",-38.61
2025-11-18,"PLAYSTATION NETWORK",-22.31
2025-11-18,"7-ELEVEN",-17.83
2025-11-18,"STARBUCKS",-11.04
2025-11-19,"SAFEWAY",-103.18
2025-11-19,"SHELL OIL",-65.30
2025-11-19,"IN-N-OUT BURGER",-13.45
2025-11-19,"PHILZ COFFEE",-8.06
2025-11-19,"LYFT",-23.14
2025-11-19,"AMAZON.COM",-8.49
2025-11-19,"AMAZON.COM",-21.83
2025-11-19,"MCDONALDS",-18.97
2025-11-20,"WATER DISTRICT",-169.50
2025-11-20,"76 STATION",-65.88
2025-11-20,"IN-N-OUT BURGER",-15.68
2025-11-20,"DUNKIN",-7.85
2025-11-21,"CHEVRON",-49.06
2025-11-21,"SUSHI HOUSE",-16.19
2025-11-21,"STARBUCKS",-6.04
2025-11-21,"BART TICKET",-5.20
2025-11-22,"SPROUTS FARMERS MKT",-114.27
2025-11-22,"SHELL OIL",-58.18
2025-11-22,"UBER EATS",-13.78
2025-11-22,"PEETS COFFEE",-6.54
2025-11-22,"EBAY",-68.93
2025-11-22,"PLAYSTATION NETWORK",-51.34
2025-11-22,"MCDONALDS",-9.94
2025-11-23,"SPROUTS FARMERS MKT",-51.11
2025-11-23,"76 STATION",-52.48
2025-11-23,"LOCAL BISTRO",-42.71
2025-11-23,"LOCAL COFFEE SHOP",-7.50
2025-11-23,"DAVE AND BUSTERS",-38.89
2025-11-23,"STARBUCKS",-13.04
2025-11-24,"SHELL OIL",-40.60
2025-11-24,"LOCAL BISTRO",-8.45
2025-11-24,"PEETS COFFEE",-4.39
2025-11-24,"PARKING METER",-34.40
2025-11-24,"COPAY",-15.33
2025-11-25,"ARCO AMPM",-69.40
2025-11-25,"MCDONALDS",-29.77
2025-11-25,"LOCAL COFFEE SHOP",-7.83
2025-11-25,"BART TICKET",-13.42
2025-11-26,"MCDONALDS",-11.89
2025-11-26,"PHILZ COFFEE",-9.77
2025-11-26,"DOLLAR STORE",-61.17
2025-11-26,"LIME SCOOTER",-32.12
2025-11-26,"STARBUCKS",-7.64
2025-11-27,"WHOLE FOODS MKT",-78.56
2025-11-27,"ARCO AMPM",-36.40
2025-11-27,"MCDONALDS",-43.77
2025-11-27,"PHILZ COFFEE",-6.98
2025-11-27,"GAP",-28.02
2025-11-27,"FASTTRAK",-22.86
2025-11-28,"CHEVRON",-69.12
2025-11-28,"PIZZA PORT",-37.48
2025-11-28,"PEETS COFFEE",-6.94
2025-11-28,"7-ELEVEN",-15.56
2025-11-29,"TRADER JOES",-23.18
2025-11-29,"EXXON MOBIL",-55.20
2025-11-29,"TACO BELL",-42.27
2025-11-29,"PHILZ COFFEE",-6.32
2025-11-29,"AMC THEATRES",-19.87
2025-11-30,"VERIZON WIRELESS",-152.15
2025-11-30,"WHOLE FOODS MKT",-26.70
2025-11-30,"76 STATION",-39.41
2025-11-30,"SUSHI HOUSE",-40.61
2025-11-30,"STARBUCKS",-8.26
2025-11-30,"STARBUCKS",-20.54
2025-12-01,"ACH PAYROLL",4360.32
2025-12-01,"AVALON APARTMENTS",-2400.00
2025-12-01,"EXXON MOBIL",-67.35
2025-12-01,"DOORDASH",-13.10
2025-12-01,"STARBUCKS",-8.13
2025-12-01,"AMAZON.COM",-45.73
2025-12-01,"CLIPPER CARD",-6.99
2025-12-01,"YOGA STUDIO",-65.40
2025-12-02,"SUSHI HOUSE",-26.67
2025-12-02,"STARBUCKS",-8.17
2025-12-02,"SPOTIFY USA",-16.04
2025-12-02,"GAP",-39.50
2025-12-02,"WALGREENS",-23.35
2025-12-03,"CHEVRON",-61.25
2025-12-03,"DOORDASH",-14.90
2025-12-03,"PHILZ COFFEE",-9.92
2025-12-03,"UNIQLO",-42.50
2025-12-03,"LYFT",-23.91
2025-12-03,"PLAYSTATION NETWORK",-56.92
2025-12-03,"WALGREENS",-48.19
2025-12-03,"7-ELEVEN",-5.50
2025-12-03,"MCDONALDS",-20.99
2025-12-04,"SAFEWAY",-110.26
2025-12-04,"IN-N-OUT BURGER",-26.99
2025-12-04,"PEETS COFFEE",-8.09
2025-12-04,"BEST BUY",-74.69
2025-12-04,"LYFT",-22.85
2025-12-05,"76 STATION",-59.99
2025-12-05,"DOORDASH",-19.07
2025-12-05,"PHILZ COFFEE",-7.73
2025-12-05,"GAP",-49.70
2025-12-05,"PLAYSTATION NETWORK",-17.91
2025-12-05,"AMAZON.COM",-18.75
2025-12-06,"TRADER JOES",-70.35
2025-12-06,"ARCO AMPM",-39.41
2025-12-06,"PANERA BREAD",-38.50
2025-12-06,"PEETS COFFEE",-4.60
2025-12-06,"DOLLAR STORE",-60.04
2025-12-06,"WALGREENS",-37.50
2025-12-06,"7-ELEVEN",-16.20
2025-12-06,"STARBUCKS",-19.28
2025-12-06,"7-ELEVEN",-5.13
2025-12-07,"WALMART SUPERCENTER",-69.10
2025-12-07,"CHEVRON",-65.27
2025-12-07,"SUBWAY",-23.06
2025-12-07,"LOCAL COFFEE SHOP",-7.62
2025-12-07,"BEST BUY",-28.83
2025-12-07,"SPOTIFY",-49.77
2025-12-08,"76 STATION",-44.54
2025-12-08,"PIZZA PORT",-29.07
2025-12-08,"PEETS COFFEE",-7.65
2025-12-08,"CVS",-22.65
2025-12-08,"PARKING METER",-18.87
2025-12-08,"STARBUCKS",-19.20
2025-12-08,"STARBUCKS",-16.12
2025-12-09,"COSTCO WHOLESALE",-31.73
2025-12-09,"SHELL OIL",-73.14
2025-12-09,"PIZZA PORT",-36.14
2025-12-09,"PHILZ COFFEE",-7.89
2025-12-09,"GAP",-16.28
2025-12-10,"UBER EATS",-60.17
2025-12-10,"PHILZ COFFEE",-4.82
2025-12-10,"SPOTIFY USA",-14.13
2025-12-10,"BEST BUY",-11.18
2025-12-10,"STEAM GAMES",-11.92
2025-12-11,"TRADER JOES",-97.94
2025-12-11,"EXXON MOBIL",-72.60
2025-12-11,"CHIPOTLE",-16.77
2025-12-11,"PHILZ COFFEE",-9.41
2025-12-11,"GAP",-41.84
2025-12-11,"STARBUCKS",-9.52
2025-12-12,"TRADER JOES",-110.24
2025-12-12,"ARCO AMPM",-46.27
2025-12-12,"LOCAL BISTRO",-42.88
2025-12-12,"DUNKIN",-6.55
2025-12-12,"NETFLIX.COM",-18.81
2025-12-12,"GAP",-68.88
2025-12-12,"AMAZON.COM",-18.86
2025-12-13,"TRADER JOES",-41.01
2025-12-13,"EXXON MOBIL",-56.92
2025-12-13,"PIZZA PORT",-8.56
2025-12-13,"STARBUCKS",-5.49
2025-12-13,"WALMART.COM",-24.68
2025-12-13,"STEAM GAMES",-35.51
2025-12-13,"7-ELEVEN",-22.55
2025-12-13,"7-ELEVEN",-7.67
2025-12-13,"MCDONALDS",-17.20
2025-12-14,"TRADER JOES",-79.61
2025-12-14,"76 STATION",-48.96
2025-12-14,"IN-N-OUT BURGER",-29.54
2025-12-14,"LOCAL COFFEE SHOP",-8.42
2025-12-14,"WALMART.COM",-78.16
2025-12-15,"PAYROLL DEPOSIT",4413.66
2025-12-15,"ARCO AMPM",-39.73
2025-12-15,"SUBWAY",-34.13
2025-12-15,"STARBUCKS",-10.09
2025-12-15,"EBAY",-81.15
2025-12-15,"KINDLE EBOOK",-37.48
2025-12-15,"AMAZON.COM",-13.09
2025-12-16,"SAFEWAY",-71.74
2025-12-16,"PIZZA PORT",-26.03
2025-12-16,"PHILZ COFFEE",-8.48
2025-12-16,"UNIQLO",-28.27
2025-12-16,"STARBUCKS",-12.43
2025-12-17,"SHELL OIL",-52.20
2025-12-17,"SUSHI HOUSE",-20.07
2025-12-17,"STARBUCKS",-11.58
2025-12-17,"TARGET",-29.52
2025-12-18,"LOCAL MARKET",-15.94
2025-12-18,"ARCO AMPM",-66.57
2025-12-18,"PANERA BREAD",-32.04
2025-12-18,"PHILZ COFFEE",-6.79
2025-12-18,"TARGET",-78.95
2025-12-18,"BART TICKET",-32.28
2025-12-19,"SHELL OIL",-36.16
2025-12-19,"SUSHI HOUSE",-15.13
2025-12-19,"PEETS COFFEE",-10.06
2025-12-19,"GAP",-15.43
2025-12-19,"UBER",-34.65
2025-12-20,"LOCAL MARKET",-23.18
2025-12-20,"EXXON MOBIL",-60.79
2025-12-20,"MCDONALDS",-35.06
2025-12-20,"PEETS COFFEE",-6.81
2025-12-20,"DOLLAR STORE",-57.45
2025-12-21,"WALMART SUPERCENTER",-116.68
2025-12-21,"76 STATION",-41.19
2025-12-21,"IN-N-OUT BURGER",-21.88
2025-12-21,"PHILZ COFFEE",-10.34
2025-12-21,"GAP",-71.31
2025-12-21,"BART TICKET",-15.42
2025-12-21,"7-ELEVEN",-21.46
2025-12-22,"ARCO AMPM",-61.20
2025-12-22,"SUSHI HOUSE",-30.85
2025-12-22,"PEETS COFFEE",-10.07
2025-12-22,"CVS",-141.62
2025-12-23,"SUBWAY",-33.79
2025-12-23,"DUNKIN",-7.90
2025-12-23,"DOLLAR STORE",-141.15
2025-12-23,"MCDONALDS",-18.38
2025-12-23,"AMAZON.COM",-12.63
2025-12-24,"EXXON MOBIL",-48.15
2025-12-24,"IN-N-OUT BURGER",-19.69
2025-12-24,"PEETS COFFEE",-11.45
2025-12-24,"UNIQLO",-34.12
2025-12-24,"CLIPPER CARD",-18.31
2025-12-24,"7-ELEVEN",-22.01
2025-12-25,"PIZZA PORT",-33.55
2025-12-25,"DUNKIN",-8.67
2025-12-25,"BEST BUY",-67.93
2025-12-25,"AMAZON.COM",-24.30
2025-12-26,"CHEVRON",-39.02
2025-12-26,"PIZZA PORT",-15.22
2025-12-26,"DUNKIN",-6.57
2025-12-26,"TARGET",-74.51
2025-12-26,"SPOTIFY",-39.89
2025-12-26,"CVS PHARMACY",-42.63
2025-12-26,"7-ELEVEN",-22.87
2025-12-27,"COSTCO WHOLESALE",-119.92
2025-12-27,"SHELL OIL",-63.92
2025-12-27,"LOCAL BISTRO",-14.96
2025-12-27,"DUNKIN",-9.81
2025-12-27,"WALMART.COM",-42.38
2025-12-27,"UBER",-34.71
2025-12-28,"LOCAL MARKET",-43.40
2025-12-28,"76 STATION",-74.28
2025-12-28,"PANERA BREAD",-40.79
2025-12-28,"PHILZ COFFEE",-4.97
2025-12-28,"DOLLAR STORE",-12.35
2025-12-28,"STEAM GAMES",-23.05
2025-12-28,"COPAY",-42.05
2025-12-29,"WHOLE FOODS MKT",-52.05
2025-12-29,"76 STATION",-58.02
2025-12-29,"MCDONALDS",-31.15
2025-12-29,"PEETS COFFEE",-4.44
2025-12-29,"CVS",-30.19
2025-12-29,"AMC THEATRES",-11.58
2025-12-30,"SHELL OIL",-62.16
2025-12-30,"SUSHI HOUSE",-9.90
2025-12-30,"PHILZ COFFEE",-7.70
2025-12-30,"DOLLAR STORE",-39.95
2025-12-30,"FASTTRAK",-17.98
2025-12-30,"STEAM GAMES",-38.96
2025-12-31,"MCDONALDS",-34.35
2025-12-31,"STARBUCKS",-8.65
2025-12-31,"EBAY",-10.09
2025-12-31,"PARKING METER",-20.75
2025-12-31,"STARBUCKS",-11.10
2025-12-31,"AMAZON.COM",-6.26
2026-01-01,"PAYROLL DEPOSIT",4434.08
2026-01-01,"AVALON APARTMENTS",-2400.00
2026-01-01,"WHOLE FOODS MKT",-48.83
2026-01-01,"TACO BELL",-17.06
2026-01-01,"PHILZ COFFEE",-4.69
2026-01-01,"UNIQLO",-54.74
2026-01-01,"EQUINOX",-84.53
2026-01-01,"STARBUCKS",-17.70
2026-01-02,"TRADER JOES",-39.39
2026-01-02,"PIZZA PORT",-37.99
2026-01-02,"STARBUCKS",-8.72
2026-01-02,"BEST BUY",-77.53
2026-01-02,"LYFT",-5.33
2026-01-02,"STARBUCKS",-7.98
2026-01-03,"WALMART SUPERCENTER",-21.77
2026-01-03,"SHELL OIL",-57.91
2026-01-03,"SUSHI HOUSE",-14.53
2026-01-03,"STARBUCKS",-4.57
2026-01-03,"CVS",-60.03
2026-01-03,"BART TICKET",-29.48
2026-01-03,"7-ELEVEN",-18.58
2026-01-04,"WHOLE FOODS MKT",-46.24
2026-01-04,"76 STATION",-64.73
2026-01-04,"PIZZA PORT",-42.09
2026-01-04,"STARBUCKS",-7.86
2026-01-04,"CVS",-10.89
2026-01-04,"CLIPPER CARD",-19.19
2026-01-04,"MCDONALDS",-11.14
